  Elapsed time	Data
   (hr)	(psia)
  59.26668832999999 3609.29
  59.31668832999999 3612.06
  59.36252166999999 3611.8
  59.36668833 3609.460000000001
  59.383355 3611.81
  59.47918832999999 3610
  59.483355 3606.8
  59.49168833 3606.83
  59.49585499999999 3609.65
  59.50002167 3612.46
  59.56668833 3614.93
  59.58335499999999 3612.85
  59.65002167 3610.43
  59.658355 3610.43
  59.66252166999999 3612.48
  59.66668832999999 3614.52
  59.75002167 3611.77
  59.76668832999999 3614.31
  59.80002166999999 3617.28
  59.81668832999999 3614.98
  59.93335499999999 3617.81
  59.95002167 3614.39
  60.033355 3617.21
  60.06252167 3614.78
  60.083355 3617.19
  60.183355 3614.66
  60.21252167 3617.48
  60.25002167 3614.78
  60.26252167 3616.56
  60.26668833 3618.6
  60.28335499999999 3615.95
  60.30418833 3617.98
  60.52918833 3620.12
  60.71252166999999 3622.14
  60.733355 3619.1
  60.76252166999999 3620.61
  60.76668832999999 3622.71
  60.91252166999999 3623.28
  60.91668833 3625.76
  60.933355 3623.65
  60.95002166999999 3620.98
  60.97918832999999 3623.38
  61.21668832999999 3625.45
  61.30002166999999 3623.34
  61.31668832999999 3626.65
  61.333355 3624.42
  61.495855 3626.7
  61.51668832999999 3624.21
  61.545855 3626.86
  61.60002167 3623.53
  61.61668833 3626.66
  61.695855 3628.77
  61.71252167 3628.11
  61.71668833 3625.85
  61.75002167 3628.94
  61.78335499999999 3626.48
  61.80002166999999 3629.66
  61.83335499999999 3627.4
  61.883355 3630.59
  61.91252166999999 3628.01
  61.983355 3630.48
  62.033355 3627.44
  62.07502166999999 3628.25
  62.07918832999999 3630.36
  62.083355 3632.6
  62.10002166999999 3628.89
  62.11668833 3630.96
  62.18335499999999 3628.18
  62.20002167 3631.03
  62.25002167 3633.35
  62.258355 3633.34
  62.26252166999999 3630.920000000001
  62.26668832999999 3628.53
  62.30002167 3630.96
  62.35002167 3633.63
  62.37918833 3631.57
  62.545855 3633.8
  62.733355 3631.53
  62.74168833 3631.47
  62.74585499999999 3633.94
  62.75002167 3636.6
  62.96668833 3634.45
  62.983355 3636.58
  63.05002167 3638.8
  63.07918833 3636.31
  63.09585499999999 3637.550000000001
  63.10002167 3639.78
  63.15002166999999 3636.93
  63.21668833 3638.97
  63.233355 3635.690000000001
  63.25002167 3638.43
  63.36668833 3636.19
  63.40002167 3638.5
  63.45002167 3641.09
  63.46668832999999 3638.87
  63.56668832999999 3641.91
  63.633355 3639.9
  63.65002167 3643
  63.66668833 3639.66
  63.68335499999999 3642.239999999999
  63.70002167 3639.03
  63.71668833 3641.42
  63.933355 3639.33
  63.96252167 3641.62
  64.10002167 3644.65
  64.145855 3642.48
  64.26668832999999 3646.12
  64.30002167000001 3644.09
  64.31668833000001 3647.83
  64.35002167 3645.72
  64.383355 3643.63
  64.445855 3646.68
  64.483355 3648.71
  64.50002167 3645.76
  64.533355 3648.09
  64.83335499999998 3650.09
  64.85002167 3647.83
  64.87918833000001 3650.1
  65.033355 3647.68
  65.05002167000001 3651.51
  65.083355 3649.28
  65.11668833 3651.45
  65.41252167 3653.9
  65.55002167000001 3651.45
  65.58335499999998 3653.57
  65.72918833 3655.96
  65.74585500000001 3655.05
  65.75002167 3652.56
  65.77918833 3654.64
  65.81252167 3652.590000000001
  65.82918832999999 3653.57
  65.833355 3655.59
  65.85002167 3653.1
  65.86668833 3655.65
  66.11252167000001 3658.01
  66.12918833000001 3656.98
  66.133355 3654.36
  66.14168832999999 3654.2
  66.14585499999998 3650.02
  66.15002167 3645.57
  66.16668833 3641.91
  66.20002166999998 3638.33
  66.208355 3638.23
  66.21252167 3641.49
  66.21668833 3644.97
  66.26252167 3648.06
  66.27918832999998 3651.32
  66.295855 3653.81
  66.31252167 3656.55
  66.42918833 3658.61
  66.48752167000001 3656.58
  66.51252167 3658.79
  66.533355 3660.91
  66.56668833000001 3658.72
  66.61668833 3660.83
  66.645855 3658.530000000001
  66.71252167 3660.62
  66.86668833 3663.65
  66.90002167 3660.89
  67.00002167 3663.38
  67.05002167000001 3660.71
  67.06668833000001 3663.48
  67.25002167 3666.42
  67.26668832999999 3662.989999999999
  67.35002167 3665.01
  67.36668833 3667.05
  67.383355 3664.81
  67.46668833 3667.52
  67.55002167000001 3664.139999999999
  67.570855 3666.19
  67.61668833 3669.07
  67.633355 3665.09
  67.65002167 3668.07
  67.80002167000001 3665.79
  67.81668833000001 3669.04
  67.83335499999998 3667.02
  67.86668832999999 3670.43
  67.883355 3667.190000000001
  67.93335500000001 3669.57
  67.97918833 3667.34
  68.01252167 3670.18
  68.033355 3667.97
  68.10002167 3670.81
  68.11668833 3668.75
  68.195855 3670.8
  68.25002167 3668.26
  68.258355 3668.16
  68.26252166999998 3670.87
  68.26668832999999 3673.76
  68.29585499999999 3671.45
  68.47918833 3670.35
  68.48335499999999 3667.95
  68.49585500000001 3669.87
  68.50002167 3672.06
  68.66668833 3674.1
  68.75002167 3671.72
  68.77918833 3674.02
  68.78752167 3676.09
  68.85002167 3673.77
  68.883355 3676.34
  68.93335500000001 3673.66
  68.95002167 3676.94
  68.96252167 3674.94
  68.96668833 3672.84
  68.983355 3675.82
  69.01668832999999 3673.489999999999
  69.02502167 3673.489999999999
  69.02918833 3675.53
  69.033355 3677.56
  69.05002167000001 3674.66
  69.10002166999999 3678.08
  69.133355 3675.29
  69.16668833 3677.45
  69.20002166999998 3674.62
  69.23335499999999 3677.1
  69.41252167 3679.01
  69.41668833 3681.31
  69.42502167000001 3681.3
  69.42918833 3679.17
  69.43335500000001 3677.04
  69.47918833 3679.09
  69.76252166999998 3681.44
  70.15002167 3683.969999999999
  70.21668832999998 3681.65
  70.31252167 3683.89
  70.333355 3681.69
  70.36252167000001 3684
  70.60418833 3686.01
  70.65002167 3683.34
  70.67918832999999 3685.75
  70.96668832999998 3687.95
  71.145855 3689.98
  71.16668833 3687.91
  71.26668832999999 3690.17
  71.33752167 3688.16
  71.41668833 3690.43
  71.68335500000001 3692.98
  71.783355 3690.55
  71.80002167000001 3693.400000000001
  72.283355 3695.85
  72.43335500000001 3698.61
  72.46252167 3696.6
  72.633355 3698.66
  72.71252167 3696.37
  72.75002167 3699.87
  72.76668832999999 3697.06
  72.833355 3699.27
  72.90002167 3697.12
  72.91668833 3700.09
  73.00002167 3697.8
  73.02918832999998 3699.949999999999
  73.283355 3702.09
  73.583355 3705.070000000001
  73.61668833 3702.56
  73.65002167 3705.300000000001
  73.66668833 3702.71
  73.80002167000001 3705.14
  74.133355 3702.86
  74.16252166999999 3704.9
  74.233355 3706.98
  74.31668833000001 3704.86
  74.333355 3707.01
  74.60002167 3709.12
  74.633355 3707.1
  74.67918833 3709.24
  74.75002167 3706.91
  74.76668832999999 3710.090000000001
  74.783355 3707
  74.80002167000001 3709.17
  74.883355 3711.19
  75.33335499999998 3713.89
  75.35002167 3710.9
  75.37918833000001 3713.15
  75.40002167 3715.74
  75.41668833 3713.22
  75.66252166999999 3715.23
  75.96668833 3717.29
  75.98335499999999 3714.1
  76.00002167 3716.48
  76.10002167 3718.61
  76.12918833000001 3716.35
  76.16668833 3718.41
  76.20002167 3715.64
  76.21668832999998 3719.06
  76.233355 3715.56
  76.26668832999999 3717.64
  76.29168833 3717.62
  76.295855 3719.68
  76.30002167000001 3721.72
  76.31668833000001 3718.21
  76.383355 3715.48
  76.40002167 3719
  76.70002166999998 3722.5
  76.72918833 3719.36
  76.73752167000001 3717.32
  76.75002167 3720.17
  76.85002167 3718.09
  76.86668832999999 3721.44
  77.26668832999999 3723.99
  77.733355 3726.73
  77.783355 3724.08
  77.81668833000001 3726.13
  78.06668833000001 3728.38
  78.10002166999999 3726.37
  78.20002166999998 3728.52
  78.43335500000001 3730.71
  78.47918833 3728.7
  78.66668833 3731.86
  78.86668833 3729.56
  78.883355 3732.15
  78.96668833 3734.25
  79.01668832999999 3731.77
  79.15002167 3733.81
  79.483355 3736.6
  79.51668832999999 3734.08
  79.533355 3736.46
  79.583355 3734.000000000001
  79.66668833 3736.39
  79.80002167000001 3734.25
  79.820855 3736.300000000001
  80.095855 3738.46
  80.383355 3742.22
  80.40002167 3740.02
  80.80002167000001 3742.159999999999
  81.02918833 3744.6
  81.04585499999999 3743.36
  81.05002167000001 3741.33
  81.06668833000001 3743.91
  81.15002167 3741.63
  81.16668833 3745.24
  81.583355 3742.57
  81.60002167 3744.64
  81.65002167 3746.83
  81.71668833 3743.93
  81.72918833 3745.91
  81.733355 3748.16
  81.76668832999999 3745.56
  81.81668833000001 3747.59
  82.233355 3749.85
  82.65002167 3752.21
  82.770855 3750.210000000001
  82.81668833000001 3752.27
  82.91668833 3754.36
  82.95002167 3751.01
  82.97918833 3753.18
  83.18335500000001 3755.73
  83.20002167 3752.510000000001
  83.24585500000001 3755.12
  83.60002167 3757.16
  83.71668832999998 3754.7
  83.733355 3757.59
  83.85002167 3760.02
  83.86668833 3757.300000000001
  83.93335500000001 3759.34
  84.01668832999999 3756.75
  84.033355 3758.93
  84.16668833 3761.07
  84.20002166999998 3759.05
  84.26668832999999 3761.57
  84.30002167000001 3759.37
  84.395855 3761.73
  84.43335500000001 3759.37
  84.483355 3762.02
  84.533355 3760.000000000001
  84.56668833000001 3762.51
  84.90002167 3764.66
  85.283355 3762.24
  85.32918832999999 3764.62
  85.54585499999999 3766.98
  85.83335499999998 3769.64
  85.86668832999999 3767.41
  85.99585500000001 3769.62
  86.05002167000001 3771.72
  86.06668833000001 3769.21
  86.15002167 3771.24
  86.25002167 3768.030000000001
  86.26668832999999 3771.33
  86.58335499999998 3773.77
  86.60002167 3771.04
  86.66668833 3773.54
  86.68335500000001 3770.41
  86.70002167 3772.74
  86.96668833 3774.98
  87.06668833000001 3772.79
  87.095855 3774.93
  87.50002167 3777.37
  87.68335500000001 3775.15
  87.695855 3777.07
  87.70002167 3779.21
  87.71668833 3776.13
  87.73752167000001 3778.17
  88.05002167000001 3781.000000000001
  88.07918832999999 3779.88
  88.08335499999998 3777.79
  88.10002167 3779.86
  88.30002167000001 3782.32
  88.383355 3780
  88.50002167 3782.64
  88.51668832999999 3780.27
  88.533355 3782.3
  88.80002167000001 3784.68
  88.82918832999999 3782.43
  88.91668833 3784.46
  88.95002167 3781.75
  88.96668832999998 3784.73
  89.08752167 3782.69
  89.12918833000001 3784.84
  89.31668833000001 3787.53
  89.36252167000001 3785.34
  89.41668833 3787.39
  89.43335500000001 3785.16
  89.50002167 3787.19
  89.61668832999999 3785.17
  89.66252167 3787.55
  89.86668833 3789.87
  89.895855 3787.84
  90.04585499999999 3790.01
  90.31668833000001 3792.21
  90.36252167000001 3789.92
  90.41252167 3792.38
  90.85002166999999 3794.82
  90.91668833 3792.68
  91.00418833000001 3794.69
  91.43335500000001 3796.95
  91.81668833000001 3799.02
  92.27918833 3801.33
  92.68335500000001 3803.75
  92.71252167 3801.63
  92.833355 3803.7
  92.983355 3800.87
  93.00002167 3803.46
  93.16252167 3805.48
  93.26668832999999 3803.18
  93.283355 3806.29
  93.35002167 3803.87
  93.36668832999999 3805.93
  93.41668833 3803.54
  93.43335500000001 3805.89
  93.76668832999999 3808
  94.12085500000001 3810.010000000001
  94.30002167000001 3812.19
  94.32918832999999 3809.99
  94.40002167 3812.27
  94.408355 3812.4
  94.41252166999999 3810.05
  94.41668833 3807.54
  94.43335500000001 3810.51
  94.68335500000001 3812.78
  95.01668832999999 3815.69
  95.07918832999999 3813.64
  95.283355 3815.69
  95.35002166999999 3813.46
  95.39585499999998 3815.55
  95.45002166999998 3813.39
  95.46668833 3815.64
  95.55002167000001 3818.1
  95.61668832999999 3815.94
  95.83752167 3817.95
  96.00002166999998 3820.25
  96.01668832999999 3817.4
  96.15002167 3819.45
  96.46668832999998 3821.47
  96.96668832999998 3823.59
  97.283355 3826.61
  97.30002166999999 3823.2
  97.36668833 3825.31
  97.43335499999999 3823.28
  97.54585499999999 3825.57
  97.90002167 3827.64
  98.21668833 3830.070000000001
  98.28335499999999 3828.06
  98.50002167 3830.45
  99.03335499999999 3833.26
  99.15002167 3831.03
  99.25002167 3833.53
  99.26668832999998 3831.39
  99.33335499999998 3833.65
  99.37918833000001 3831.64
  99.45002167 3833.66
  99.85002166999999 3835.909999999999
  99.88335499999998 3833.53
  99.91252167 3835.63
  100.2666883 3837.81
  100.283355 3835.300000000001
  100.3000217 3837.33
  100.6666883 3839.7
  100.7166883 3837.58
  100.770855 3839.61
  101.2666883 3841.97
  101.3000217 3839.94
  101.5125217 3842.07
  101.533355 3839.83
  101.595855 3841.86
  101.8500217 3843.86
  102.283355 3845.88
  102.4166883 3843.84
  102.4500217 3845.9
  102.8291883 3848.01
  103.3625217 3850.16
  103.4500217 3852.19
  103.4666883 3849.49
  103.6666883 3852.42
  103.783355 3849.92
  103.8125217 3852
  104.245855 3854.08
  104.583355 3856.09
  104.6166883 3853.92
  104.6500217 3856.05
  105.2000217 3858.27
  105.6166883 3860.6
  105.633355 3858.04
  105.733355 3860.2
  106.1166883 3862.3
  106.695855 3864.52
  107.183355 3866.570000000001
  107.7000217 3868.78
  108.183355 3871.14
  108.695855 3873.22
  109.345855 3875.23
  109.733355 3877.25
  110.2500217 3879.66
  110.933355 3881.7
  111.4666883 3883.74
  111.9666883 3886.55
  112.6500217 3888.72
  113.2166883 3890.97
  113.6500217 3893.11
  114.345855 3895.31
  114.633355 3897.47
  115.1000217 3899.54
  115.633355 3901.83
  116.1291883 3903.86
  116.5500217 3905.87
  116.9000217 3907.94
  117.5666883 3910.03
  118.133355 3912.41
  118.583355 3914.67
  119.233355 3916.98
  119.8000217 3919.1
  120.395855 3921.12
  120.6666883 3923.15
  121.2166883 3925.29
  121.8000217 3927.34
  122.4125217 3929.41
  122.733355 3931.43
  123.3000217 3933.5
  123.8000217 3935.61
  124.333355 3937.68
  124.9291883 3939.79
  125.4166883 3941.8
  125.9666883 3943.96
  126.4666883 3945.98
  127.0500217 3948.26
  127.520855 3950.26
  128.083355 3952.61
  128.6166883 3954.71
  129.1666883 3956.88
  129.8125217 3958.940000000001
  130.4000217 3961.21
  130.9625217 3963.250000000001
  131.583355 3965.43
  132.133355 3967.78
  132.8166883 3969.89
  133.333355 3971.9
  133.883355 3973.95
  134.5666883 3976.35
  135.133355 3978.38
  135.833355 3980.43
  136.2666883 3982.44
  136.7500217 3984.460000000001
  136.783355 3982
  136.8000217 3979.86
  137.333355 3982.79
  137.3500217 3985.29
  137.395855 3987.31
  137.4625217 3989.31
  137.6500217 3991.719999999999
  137.7125217 3993.8
  137.7625217 3991.16
  137.795855 3988.9
  138.095855 3991.16
  138.3666883 3993.17
  138.845855 3995.4
  139.3291883 3997.4
  139.8000217 3999.44
  140.3000217 4001.56
  140.8500217 4003.63
  141.283355 4005.68
  141.8166883 4007.72
  142.3000217 4009.79
  142.8291883 4011.84
  143.283355 4013.85
  143.7500217 4015.99
  144.333355 4018.12
  145.0791883 4020.13
  145.5500217 4022.21
  146.095855 4024.28
  146.6375217 4026.28
  147.245855 4028.300000000001
  147.7666883 4030.35
  148.3500217 4032.51
  148.9666883 4034.66
  149.533355 4036.81
  150.0500217 4038.91
  150.633355 4040.98
  151.383355 4042.99
  151.9000217 4045.01
  152.483355 4047.13
  153.0500217 4049.16
  153.5791883 4051.17
  154.1000217 4053.3
  154.6666883 4055.33
  155.3291883 4057.460000000001
  156.0000217 4059.550000000001
  156.633355 4061.59
  157.0666883 4063.66
  157.6625217 4065.68
  158.195855 4067.69
  158.7000217 4069.71
  159.283355 4071.72
  159.8666883 4073.75
  160.5166883 4075.77
  161.0666883 4077.81
  161.683355 4079.83
  162.383355 4081.88
  163.1666883 4083.89
  163.8500217 4085.9
  164.5500217 4087.96
  165.2666883 4089.96
  165.883355 4092.04
  166.5625217 4094.09
  167.2791883 4096.15
  168.2500217 4098.15
  168.9291883 4100.16
  169.883355 4102.17
  170.7166883 4104.2
  171.633355 4106.26
  172.1500217 4109.08
  172.583355 4111.09
  173.083355 4113.16
  173.7166883 4115.18
  174.2166883 4117.19
  174.7000217 4119.24
  175.345855 4121.33
  176.0500217 4123.36
  176.6666883 4125.37
  177.183355 4127.38
  177.9791883 4129.52
  178.4000217 4131.53
  179.0125217 4133.56
  179.6291883 4135.57
  180.2166883 4137.57
  180.733355 4139.61
  181.1625217 4138.57
  181.1666883 4135.76
  181.2250217 4135.68
  181.2291883 4141.97
  181.233355 4148.29
  181.258355 4148.15
  181.2625217 4144.47
  181.2666883 4140.76
  181.283355 4143.91
  181.3291883 4141.8
  181.3500217 4139.16
  181.508355 4139.09
  181.5125217 4144.98
  181.5166883 4150.94
  181.5250217 4150.96
  181.5291883 4144.4
  181.533355 4137.77
  181.5500217 4139.96
  181.658355 4139.75
  181.6625217 4144.46
  181.6666883 4149.19
  181.7791883 4151.2
  181.895855 4153.52
  181.933355 4155.61
  181.958355 4156.26
  181.9625217 4151.91
  181.9666883 4147.54
  182.3416883 4146.4
  182.345855 4143.49
  182.3500217 4140.56
  182.3666883 4138.11
  182.3916883 4137.77
  182.395855 4143.57
  182.4000217 4149.37
  182.433355 4152.85
  182.4500217 4155.93
  182.483355 4152.9
  182.5125217 4150.87
  182.5625217 4153.54
  182.5791883 4155.97
  182.6125217 4153.8
  182.6291883 4151.61
  182.6666883 4154.05
  182.683355 4156.23
  182.7166883 4153.78
  182.8000217 4155.85
  183.0791883 4158.14
  183.145855 4160.32
  183.2750217 4161.48
  183.2791883 4155.63
  183.283355 4149.74
  183.5000217 4151.87
  184.3000217 4153.9
  184.9291883 4155.91
  185.5666883 4157.93
  186.2125217 4159.97
  186.833355 4162.01
  187.333355 4164.04
  187.9166883 4166.06
  188.5500217 4168.07
  189.1791883 4170.09
  189.8500217 4172.14
  190.0250217 4172.72
  190.0291883 4178.79
  190.033355 4184.98
  190.3166883 4187.02
  190.3916883 4187.68
  190.395855 4183.04
  190.4000217 4178.05
  190.9750217 4177.92
  190.9791883 4183.1
  190.983355 4188.31
  191.1000217 4190.34
  191.3000217 4192.34
  191.3416883 4192.44
  191.345855 4187.39
  191.3500217 4182.34
  191.8250217 4181.96
  191.8291883 4186.72
  191.833355 4191.49
  191.9125217 4193.51
  192.1125217 4195.52
  192.208355 4196.34
  192.2125217 4191.97
  192.2166883 4187.3
  192.6625217 4184.84
  192.6750217 4183.85
  192.6791883 4188.49
  192.683355 4193.45
  192.733355 4195.54
  192.883355 4197.59
  193.0750217 4199.53
  193.0791883 4193.57
  193.083355 4187.62
  193.5250217 4188.96
  193.5291883 4193.97
  193.533355 4198.96
  193.633355 4200.97
  193.7666883 4203.07
  193.8166883 4200.35
  193.845855 4202.73
  193.9916883 4204.07
  193.995855 4198.64
  194.0000217 4192.84
  194.408355 4193.32
  194.4125217 4199.18
  194.4166883 4205.41
  194.745855 4207.42
  194.8750217 4208.25
  194.8791883 4203.68
  194.883355 4199.13
  195.1125217 4197.11
  195.2750217 4197.22
  195.2791883 4201.91
  195.283355 4206.91
  195.3500217 4209.04
  195.545855 4211.08
  195.7916883 4212.99
  195.795855 4208
  195.8000217 4203.05
  196.1750217 4201.88
  196.1791883 4206.52
  196.183355 4211.16
  196.233355 4213.26
  196.4166883 4215.26
  196.6791883 4217.3
  196.7750217 4218
  196.7791883 4213.19
  196.783355 4208.06
  197.1250217 4206.83
  197.1291883 4211.55
  197.133355 4216.59
  197.2125217 4218.72
  197.4125217 4220.77
  197.7000217 4222.8
  198.008355 4224.5
  198.0125217 4219.57
  198.0166883 4214.64
  198.3416883 4213.2
  198.345855 4217.94
  198.3500217 4222.66
  198.445855 4224.72
  198.6500217 4226.73
  198.9791883 4228.78
  199.333355 4230.8
  199.7125217 4232.86
  200.1000217 4234.89
  200.4666883 4236.92
  200.883355 4238.99
  201.3166883 4241
  201.783355 4243
  202.2791883 4245.03
  202.7291883 4247.04
  203.2125217 4249.04
  203.533355 4251.06
  204.2500217 4253.08
  204.783355 4255.1
  205.2500217 4257.18
  205.733355 4259.26
  206.1625217 4261.27
  206.583355 4263.31
  207.1125217 4265.4
  207.6500217 4267.41
  208.083355 4269.41
  208.645855 4271.42
  209.1000217 4273.46
  209.6291883 4275.49
  210.195855 4277.5
  210.7625217 4279.51
  211.3125217 4281.56
  211.8125217 4283.59
  212.3166883 4285.61
  212.8500217 4287.68
  213.433355 4289.7
  213.883355 4291.8
  214.4166883 4293.81
